latitude,longitude,concentration_pct,thickness_m,category,source,timestamp
-65.5,9.5,73.4,1.52,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,10.0,72.8,1.51,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,10.5,72.0,1.5,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,11.0,76.8,1.58,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,11.5,74.0,1.53,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,12.0,74.4,1.54,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,12.5,72.1,1.5,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,13.0,75.0,1.55,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,13.5,80.6,1.65,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,14.0,67.1,1.41,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,14.5,74.9,1.55,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,15.0,73.7,1.53,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,15.5,71.6,1.49,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,16.0,78.2,1.61,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,16.5,70.6,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,17.0,75.4,1.56,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,17.5,72.6,1.51,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,18.0,70.7,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,18.5,76.6,1.58,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,19.0,69.2,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,19.5,75.1,1.55,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,20.0,73.6,1.52,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,20.5,79.1,1.62,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,21.0,74.6,1.54,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,21.5,70.9,1.48,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.5,22.0,74.8,1.55,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,0.0,69.6,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,0.5,68.4,1.43,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,1.0,66.2,1.39,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,1.5,68.7,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,2.0,67.9,1.42,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,2.5,74.5,1.54,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,3.0,71.0,1.48,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,3.5,66.0,1.39,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,4.0,77.8,1.6,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,4.5,74.6,1.54,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,5.0,75.6,1.56,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,5.5,84.5,1.72,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,6.0,86.1,1.75,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,6.5,80.7,1.65,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,7.0,74.8,1.55,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,7.5,73.2,1.52,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,8.0,67.6,1.42,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,8.5,68.8,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,9.0,74.4,1.54,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,9.5,72.4,1.5,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,10.0,71.4,1.49,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,10.5,73.2,1.52,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,11.0,62.8,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,11.5,67.4,1.41,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,12.0,67.4,1.41,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,12.5,69.4,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,13.0,71.5,1.49,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,13.5,69.0,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,14.0,76.1,1.57,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,14.5,68.9,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,15.0,72.2,1.5,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,15.5,69.6,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,16.0,64.1,1.35,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,16.5,69.6,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,17.0,70.7,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,17.5,68.6,1.43,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,18.0,69.7,1.46,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,18.5,68.9,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,19.0,69.1,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,19.5,71.4,1.49,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,20.0,67.3,1.41,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,20.5,68.5,1.43,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,21.0,65.4,1.38,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,21.5,71.0,1.48,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-65.0,22.0,64.0,1.35,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,0.0,59.6,1.27,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,0.5,66.5,1.4,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,1.0,63.3,1.34,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,1.5,65.1,1.37,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,2.0,56.9,1.22,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,2.5,60.5,1.29,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,3.0,63.2,1.34,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,3.5,62.8,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,4.0,66.6,1.4,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,4.5,68.7,1.44,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,5.0,71.7,1.49,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,5.5,71.3,1.48,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,6.0,69.3,1.45,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,6.5,74.1,1.53,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,7.0,67.5,1.41,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,7.5,70.6,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,8.0,59.8,1.28,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,8.5,63.5,1.34,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,9.0,65.6,1.38,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,9.5,58.8,1.26,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,10.0,62.5,1.32,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,10.5,65.4,1.38,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,11.0,56.7,1.22,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,11.5,63.5,1.34,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,12.0,60.6,1.29,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,12.5,60.2,1.28,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,13.0,68.3,1.43,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,13.5,62.6,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,14.0,64.6,1.36,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,14.5,58.5,1.25,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,15.0,61.0,1.3,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,15.5,68.0,1.42,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,16.0,68.0,1.42,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,16.5,70.4,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,17.0,63.1,1.34,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,17.5,61.7,1.31,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,18.0,66.4,1.4,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,18.5,63.1,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,19.0,61.4,1.31,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,19.5,64.3,1.36,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,20.0,70.4,1.47,High Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,20.5,65.2,1.37,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,21.0,58.8,1.26,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,21.5,63.8,1.35,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.5,22.0,62.0,1.32,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,0.0,56.1,1.21,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,0.5,59.1,1.26,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,1.0,53.2,1.16,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,1.5,57.2,1.23,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,2.0,58.6,1.26,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,2.5,53.4,1.16,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,3.0,54.9,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,3.5,54.7,1.18,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,4.0,57.5,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,4.5,60.5,1.29,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,5.0,65.6,1.38,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,5.5,62.0,1.32,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,6.0,68.2,1.43,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,6.5,57.9,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,7.0,67.9,1.42,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,7.5,65.7,1.38,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,8.0,57.7,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,8.5,62.7,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,9.0,58.8,1.26,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,9.5,53.7,1.17,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,10.0,57.4,1.23,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,10.5,60.8,1.29,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,11.0,60.3,1.29,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,11.5,57.6,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,12.0,62.8,1.33,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,12.5,59.7,1.27,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,13.0,59.8,1.28,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,13.5,53.6,1.16,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,14.0,60.2,1.28,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,14.5,52.1,1.14,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,15.0,54.0,1.17,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,15.5,57.6,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,16.0,56.4,1.21,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,16.5,55.0,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,17.0,61.4,1.31,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,17.5,55.9,1.21,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,18.0,60.0,1.28,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,18.5,55.0,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,19.0,53.7,1.17,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,19.5,54.8,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,20.0,54.9,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,20.5,58.5,1.25,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,21.0,56.9,1.22,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,21.5,50.9,1.12,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-64.0,22.0,57.7,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,0.0,50.8,1.11,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,0.5,51.3,1.12,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,1.0,55.7,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,1.5,55.7,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,2.0,52.0,1.14,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,2.5,48.9,1.08,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,3.0,51.0,1.12,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,3.5,56.1,1.21,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,4.0,49.8,1.1,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,4.5,54.8,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,5.0,54.3,1.18,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,5.5,52.8,1.15,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,6.0,58.0,1.24,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,6.5,55.5,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,7.0,57.4,1.23,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,7.5,54.1,1.17,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,8.0,57.0,1.23,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,8.5,52.5,1.14,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,9.0,48.1,1.07,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,9.5,50.6,1.11,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,10.0,55.7,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,10.5,50.9,1.12,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,11.0,48.2,1.07,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,11.5,50.6,1.11,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,12.0,48.7,1.08,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,12.5,52.6,1.15,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,13.0,55.3,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,13.5,54.9,1.19,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,14.0,49.6,1.09,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,14.5,51.0,1.12,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,15.0,52.3,1.14,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,15.5,50.6,1.11,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,16.0,52.5,1.15,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,16.5,52.4,1.14,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,17.0,43.6,0.98,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,17.5,50.0,1.1,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
-63.5,18.0,55.4,1.2,Moderate Ice,DEMO DATA — NOT FOR REAL-WORLD NAVIGATION,2026-09-21T13:29:46.813836
